danceability,speechiness,acousticness
0.484,0.0431,0.000874
0.609,0.0624,1.33e-05
0.406,0.0435,5.53e-05
0.332,0.109,0.0021
0.577,0.113,0.000338
0.365,0.126,0.000931
0.494,0.0348,0.000185
0.409,0.341,0.000383
0.604,0.047,0.0254
0.433,0.181,1.27e-05
0.407,0.0666,0.000316
0.686,0.0558,0.00345
0.296,0.0495,0.0014
0.234,0.0446,0.199
0.393,0.119,0.00191
0.561,0.0469,0.000358
0.358,0.0737,0.066
0.51,0.113,0.000109
0.565,0.0892,1.73e-05
0.495,0.0627,0.000589
0.469,0.111,0.0119
0.43,0.0744,0.00014
0.436,0.0589,0.000521
0.574,0.0923,0.000996
0.489,0.0387,0.00325
0.451,0.0857,0.000294
0.487,0.0461,9.04e-06
0.543,0.0278,0.00448
0.409,0.0602,0.00329
0.478,0.0524,0.000175
0.497,0.13,0.000778
0.309,0.0993,4.94e-05
0.597,0.0724,0.0102
0.4,0.0652,5.1e-05
0.369,0.104,4.62e-05
0.515,0.117,0.000315
0.437,0.0751,0.000586
0.393,0.0801,0.000633
0.314,0.0435,0.000731
0.557,0.034,0.000454
0.5,0.053,0.000666
0.654,0.0805,0.0521
0.368,0.0923,8.79e-05
0.561,0.0399,0.000465
0.432,0.165,0.000429
0.402,0.156,0.00021
0.446,0.0645,1.48e-05
0.617,0.0766,0.00606
0.567,0.0796,0.000224
0.376,0.0698,3.5e-05
0.24,0.123,3.63e-05
0.446,0.0879,0.0146
0.491,0.0412,7.99e-06
0.493,0.0686,0.000719
0.533,0.0585,2.05e-05
0.437,0.0487,0.00181
0.374,0.0532,9.48e-05
0.623,0.0511,0.00247
0.481,0.0479,0.0235
0.562,0.228,0.000123
0.572,0.0571,0.00928
0.526,0.0451,3.89e-05
0.504,0.126,0.000834
0.473,0.187,0.00415
0.39,0.0806,7.71e-06
0.457,0.122,0.0229
0.472,0.0978,0.0286
0.511,0.0449,0.000639
0.525,0.0768,0.000105
0.573,0.142,7.57e-05
0.523,0.0411,0.0189
0.303,0.395,0.00737
0.476,0.047,2.79e-05
0.277,0.0564,1.28e-05
0.5,0.0493,0.000406
0.485,0.0829,0.00133
0.549,0.166,0.028
0.662,0.0391,0.00788
0.373,0.107,2.43e-05
0.438,0.0736,4.63e-05
0.187,0.184,5.61e-05
0.296,0.187,0.000151
0.354,0.108,0.017
0.492,0.229,2.13e-05
0.249,0.107,2.97e-05
0.391,0.0821,6.44e-05
0.525,0.0662,0.000275
0.229,0.219,4.24e-05
0.388,0.0922,2.68e-05
0.367,0.123,0.000439
0.267,0.175,0.000158
0.456,0.119,0.000705
0.387,0.108,0.000458
0.307,0.107,2.21e-05
0.251,0.236,0.000355
0.428,0.114,0.000101
0.442,0.0771,8.04e-06
0.236,0.139,3.1e-05
0.34,0.196,0.000196
0.513,0.116,1.46e-05
0.465,0.0903,0.000354
0.302,0.164,5.67e-05
0.214,0.169,0.000121
0.214,0.376,0.000146
0.181,0.083,0.000202
0.327,0.16,1.84e-05
0.342,0.0927,0.000801
0.594,0.198,0.00017
0.436,0.116,3.75e-05
0.488,0.182,0.00381
0.22,0.112,5.44e-06
0.411,0.21,0.000317
0.233,0.0874,1.1e-05
0.293,0.121,7.49e-05
0.347,0.089,0.000165
0.308,0.0669,4.37e-05
0.307,0.274,0.00015
0.265,0.241,1.48e-05
0.368,0.21,1.03e-05
0.372,0.0978,3.74e-05
0.466,0.124,4.96e-06
0.523,0.136,0.00114
0.291,0.11,0.00143
0.29,0.0679,0.000166
0.255,0.0712,9.49e-06
0.259,0.121,0.000136
0.462,0.111,3.71e-06
0.394,0.141,0.0184
0.487,0.226,2.63e-05
0.358,0.157,0.000227
0.49,0.189,0.000167
0.454,0.205,0.00104
0.304,0.233,0.00108
0.369,0.0782,0.00428
0.431,0.0937,0.000848
0.445,0.0906,0.000207
0.41,0.0435,1.97e-05
0.42,0.133,4.36e-05
0.443,0.166,3.59e-05
0.434,0.15,0.000125
0.439,0.124,7.07e-05
0.196,0.0852,7.71e-06
0.352,0.117,0.00149
0.262,0.241,0.00106
0.22,0.172,0.000178
0.245,0.0682,2.2e-05
0.436,0.152,8.34e-05
0.344,0.133,2.1e-05
0.263,0.483,0.000453
0.228,0.121,7.45e-05
0.226,0.157,1.72e-05
0.399,0.202,0.0113
0.287,0.123,0.00657
0.406,0.0505,2.83e-06
0.191,0.0919,2.49e-05
0.325,0.106,8.42e-05
0.384,0.0996,2.49e-05
0.396,0.108,1.01e-05
0.417,0.0445,1.16e-05
0.406,0.112,0.000179
0.551,0.0448,2.55e-05
0.444,0.171,1.57e-05
0.423,0.157,0.000327
0.301,0.111,2.54e-05
0.272,0.234,9.05e-05
0.339,0.159,5.39e-05
0.312,0.264,9.75e-05
0.545,0.127,0.00187
0.254,0.123,5.95e-05
0.203,0.213,0.00242
0.293,0.124,5.46e-05
0.414,0.215,9.37e-05
0.379,0.179,0.000192
0.141,0.25,4.36e-05
0.486,0.119,4.78e-05
0.172,0.194,0.000139
0.485,0.157,1.81e-05
0.617,0.0357,0.00252
0.159,0.204,3.58e-05
0.427,0.0591,6.6e-05
0.354,0.296,0.00192
0.44,0.0979,0.000169
0.401,0.0786,0.000249
0.613,0.0355,0.000165
0.241,0.113,0.000197
0.177,0.0362,1.67e-05
0.454,0.0769,0.00121
0.453,0.0796,0.0128
0.329,0.221,0.00016
0.179,0.139,0.000696
0.551,0.0607,6.86e-05
0.525,0.0652,0.00169
0.411,0.0877,0.000279
0.233,0.0502,0.000454
0.455,0.0383,0.000713
0.495,0.168,0.00166
0.598,0.082,0.00113
0.48,0.155,0.00235
0.399,0.215,1.64e-05
0.541,0.206,0.000253
0.67,0.0769,0.09
0.255,0.0703,0.000238
0.272,0.248,8.74e-06
0.373,0.122,7.39e-05
0.321,0.0809,0.000334
0.47,0.166,0.00837
0.362,0.132,4.96e-05
0.495,0.244,0.0182
0.517,0.0934,1.06e-05
0.494,0.0727,7.16e-05
0.232,0.18,0.00203
0.554,0.303,1.31e-05
0.365,0.0616,8.56e-06
0.601,0.133,0.00161
0.187,0.292,5.1e-06
0.607,0.038,0.00351
0.34,0.0942,0.00195
0.166,0.39,6.91e-06
0.504,0.0377,0.000103
0.486,0.0582,0.000235
0.287,0.0708,0.0384
0.422,0.0966,1.78e-05
0.295,0.119,0.000467
0.198,0.0979,3.25e-06
0.223,0.138,0.0091
0.258,0.0794,4.5e-05
0.372,0.0594,8.28e-06
0.345,0.0773,1.2e-05
0.359,0.0592,0.00441
0.43,0.122,3.05e-05
0.487,0.0678,4.02e-05
0.655,0.0526,0.0374
0.242,0.0894,8.12e-06
0.474,0.129,0.00035
0.506,0.0586,0.000248
0.247,0.0697,0.000882
0.44,0.0645,0.000815
0.319,0.0527,0.00137
0.473,0.0588,0.000413
0.443,0.106,4.42e-05
0.643,0.0718,0.00167
0.463,0.111,1.44e-05
0.517,0.0515,0.00143
0.558,0.0577,0.000171
0.241,0.175,0.000355
0.354,0.11,5.23e-05
0.612,0.0267,0.0236
0.508,0.0406,0.00222
0.33,0.105,0.000406
0.231,0.122,0.000156
0.301,0.0831,0.00119
0.417,0.171,0.00202
0.267,0.0831,2.53e-05
0.588,0.0484,0.00656
0.201,0.278,9.27e-06
0.529,0.125,2.41e-05
0.327,0.0438,0.00866
0.348,0.13,2.37e-05
0.512,0.156,8.1e-05
0.493,0.0716,0.000133
0.376,0.131,2.7e-05
0.316,0.215,8.78e-06
0.544,0.0659,0.0125
0.515,0.0763,0.00498
0.475,0.216,0.00451
0.497,0.097,7.08e-05
0.548,0.0545,0.000118
0.442,0.0964,6.95e-06
0.472,0.119,5.48e-05
0.523,0.161,2.56e-05
0.549,0.0484,0.00288
0.576,0.156,0.000209
0.412,0.0644,3.19e-05
0.294,0.136,8.02e-06
0.631,0.0429,0.0445
0.201,0.0892,0.00155
0.709,0.0394,0.156
0.503,0.18,1.88e-05
0.469,0.141,5.63e-05
0.206,0.302,0.000454
0.434,0.124,0.00277
0.463,0.156,9.24e-05
0.199,0.0823,4.63e-05
0.467,0.211,6.36e-05
0.38,0.218,0.023
0.438,0.248,0.000108
0.514,0.0737,0.000215
0.447,0.198,0.00537
0.437,0.241,7.62e-05
0.592,0.0625,4.62e-05
0.278,0.207,7.04e-05
0.305,0.15,0.000211
0.342,0.109,9.25e-05
0.295,0.0922,3.19e-05
0.471,0.174,0.000171
0.237,0.0655,0.000727
0.459,0.129,1.79e-05
0.441,0.133,0.000112
0.263,0.189,6.22e-05
0.498,0.116,0.00305
0.42,0.25,0.00152
0.578,0.0612,0.000864
0.321,0.0688,7.95e-05
0.41,0.0738,3.59e-06
0.394,0.125,2.78e-05
0.383,0.0909,1.72e-05
0.259,0.0442,2.84e-05
0.476,0.052,0.00022
0.455,0.0315,0.00289
0.297,0.123,0.000259
0.411,0.202,0.000449
0.317,0.078,2.62e-06
0.35,0.105,3.08e-05
0.39,0.0725,4.41e-05
0.294,0.219,4.29e-06
0.338,0.0889,1.12e-05
0.514,0.0769,0.000112
0.459,0.15,3.68e-05
0.449,0.0382,5.27e-05
0.484,0.0627,0.000789
0.474,0.284,0.00046
0.387,0.086,0.000197
0.3,0.0778,0.000421
0.222,0.0559,3.69e-05
0.376,0.0921,7.25e-05
0.217,0.137,9.54e-06
0.243,0.116,0.00627
0.509,0.178,1.01e-05
0.386,0.0754,1.15e-05
0.368,0.0382,5.29e-06
0.317,0.106,0.000917
0.663,0.0495,0.00052
0.209,0.356,0.000407
0.533,0.2,0.000673
0.574,0.0769,3.69e-05
0.4,0.045,0.163
0.515,0.102,0.000705
0.502,0.117,9.9e-05
0.576,0.0983,0.000646
0.363,0.0463,1.9e-05
0.5,0.113,0.000101
0.358,0.0715,7.73e-06
0.223,0.147,8.34e-06
0.228,0.0565,2.7e-05
0.117,0.104,0.0109
0.405,0.067,6.69e-05
0.368,0.0589,1.68e-05
0.45,0.0727,5.04e-06
0.604,0.164,0.00306
0.323,0.0425,0.0219
0.587,0.042,0.00379
0.418,0.249,0.0003
0.387,0.13,0.000763
0.55,0.0662,2.81e-05
0.548,0.03,0.000429
0.507,0.118,0.00104
0.392,0.146,0.00429
0.321,0.0872,0.103
0.487,0.0514,0.0828
0.493,0.0285,0.0428
0.246,0.114,0.000183
0.512,0.136,0.000863
0.286,0.448,0.00531
0.505,0.11,0.000163
0.26,0.118,0.000539
0.44,0.0447,0.000175
0.488,0.122,0.000136
0.498,0.0988,0.00014
0.419,0.114,3.29e-05
0.562,0.0432,4.36e-05
0.551,0.0798,0.00845
0.282,0.274,0.00668
0.288,0.157,0.0133
0.363,0.0389,6e-05
0.31,0.0634,0.00529
0.576,0.0353,0.000387
0.577,0.078,0.043
0.542,0.0575,0.0966
0.185,0.189,0.000549
0.298,0.464,0.00128
0.488,0.0452,2.21e-05
0.71,0.0453,0.028
0.359,0.153,4e-06
0.544,0.033,0.0127
0.551,0.0688,0.011
0.323,0.0992,1.37e-05
0.353,0.0881,0.000721
0.464,0.0565,0.000126
0.235,0.21,3.05e-05
0.588,0.038,0.0208
0.302,0.186,2.53e-05
0.336,0.0506,0.0697
0.5,0.0764,0.00128
0.39,0.0763,1.87e-05
0.352,0.0673,1.23e-05
0.492,0.0989,8.46e-05
0.329,0.123,0.00257
0.292,0.081,0.000126
0.245,0.0965,0.00121
0.553,0.0979,0.00109
0.638,0.063,0.0146
0.544,0.0788,0.0306
0.424,0.0646,0.00185
0.357,0.0551,7.58e-05
0.415,0.0953,0.000288
0.301,0.0555,0.0351
0.234,0.0448,0.029
0.272,0.0889,1.44e-05
0.212,0.0852,5.5e-05
0.361,0.0482,0.00528
0.324,0.0451,0.000101
0.447,0.0553,4.26e-06
0.274,0.0551,0.0173
0.348,0.0496,1.01e-05
0.213,0.0395,9.82e-06
0.374,0.0349,7.37e-06
0.549,0.029,8.69e-05
0.26,0.0426,2.53e-05
0.163,0.0495,0.00237
0.249,0.0293,0.0129
0.208,0.103,0.000187
0.195,0.0933,5.86e-05
0.427,0.0319,0.0055
0.478,0.0309,0.00993
0.434,0.035,0.0229
0.432,0.0549,0.000172
0.255,0.0505,7.13e-05
0.469,0.0319,0.707
0.537,0.111,0.000462
0.507,0.139,1.69e-05
0.4,0.0696,0.00126
0.464,0.0603,0.000128
0.141,0.25,4.36e-05
0.39,0.0625,4.45e-06
0.465,0.161,0.000497
0.336,0.122,1.22e-05
0.487,0.0678,4.02e-05
0.214,0.115,1.72e-06
0.295,0.116,6.21e-05
0.369,0.0869,1.73e-05
0.458,0.0489,0.000114
0.396,0.185,3.27e-05
0.25,0.252,1.63e-05
0.15,0.114,0.000459
0.36,0.179,0.00155
0.379,0.088,3.69e-06
0.391,0.0608,9.19e-06
0.478,0.0296,0.000242
0.523,0.0431,0.0849
0.324,0.103,2.68e-05
0.324,0.101,0.000636
0.446,0.0871,0.000551
0.426,0.137,0.0011
0.259,0.109,0.000788
0.248,0.0814,1.23e-05
0.342,0.0939,3.96e-05
0.303,0.162,9.03e-05
0.11,0.0801,0.000138
0.724,0.0355,0.0615
0.533,0.0505,9.66e-06
0.463,0.0643,3.12e-06
0.413,0.0745,1.51e-05
0.499,0.046,3.96e-05
0.568,0.0384,0.00702
0.53,0.0442,5.61e-06
0.217,0.0442,0.476
0.266,0.0892,6.39e-06
0.31,0.0649,0.0052
0.409,0.0522,1.09e-06
0.158,0.0742,2.64e-05
0.331,0.0606,0.000939
0.23,0.0791,1.45e-05
0.393,0.047,0.00409
0.409,0.0531,2.8e-06
0.398,0.0493,2.07e-05
0.306,0.155,3.69e-06
0.243,0.0424,7.31e-05
0.33,0.162,0.00123
0.506,0.0439,0.0004
0.477,0.0464,0.76
0.139,0.0658,7.25e-06
0.139,0.443,8.73e-06
0.402,0.0281,0.356
0.531,0.0398,0.551
0.483,0.0399,0.184
0.899,0.114,0.0264
0.753,0.071,0.19
0.84,0.0427,0.0426
0.721,0.061,0.191
0.752,0.0467,0.432
0.83,0.049,0.027
0.795,0.141,0.285
0.771,0.0857,0.162
0.683,0.0549,0.0115
0.736,0.0464,0.0459
0.716,0.0381,0.389
0.914,0.0734,0.453
0.882,0.0819,0.0821
0.795,0.0525,0.111
0.745,0.0479,0.00125
0.801,0.0445,0.0663
0.576,0.11,0.0834
0.491,0.0524,0.0288
0.487,0.043,0.578
0.699,0.0909,0.133
0.9,0.0716,0.128
0.655,0.116,0.278
0.728,0.167,0.0458
0.739,0.0516,0.133
0.835,0.08,0.396
0.763,0.0485,0.437
0.82,0.0646,0.0792
0.767,0.0449,0.101
0.806,0.0465,0.0547
0.572,0.0421,0.289
0.775,0.158,0.043
0.69,0.0739,0.0153
0.661,0.127,0.0536
0.785,0.158,0.0452
0.817,0.0613,0.0429
0.581,0.233,0.249
0.66,0.111,0.514
0.808,0.0752,0.0102
0.371,0.148,0.0169
0.509,0.0314,0.914
0.735,0.222,0.00727
0.785,0.0546,0.146
0.599,0.0351,0.487
0.674,0.0417,0.137
0.472,0.185,0.00279
0.701,0.0536,0.0667
0.595,0.0406,0.0518
0.663,0.0362,0.0339
0.71,0.028,0.0335
0.677,0.0538,0.107
0.586,0.283,0.0911
0.609,0.0409,0.0171
0.698,0.0686,0.232
0.758,0.0623,0.428
0.701,0.0475,0.461
0.81,0.097,0.0443
0.713,0.0385,0.11
0.744,0.0337,0.249
0.762,0.0696,0.0779
0.768,0.328,0.0317
0.691,0.0537,0.0143
0.604,0.318,0.104
0.482,0.0668,0.000677
0.411,0.0592,0.802
0.505,0.0684,0.134
0.662,0.088,0.0938
0.84,0.0918,0.257
0.566,0.132,0.0192
0.819,0.0316,0.164
0.799,0.0704,0.0726
0.644,0.0976,0.111
0.739,0.041,0.31
0.751,0.112,0.0194
0.478,0.16,0.0445
0.475,0.1,0.226
0.586,0.0898,0.00633
0.709,0.0625,0.041
0.832,0.206,0.0767
0.691,0.0799,0.0364
0.435,0.0346,0.766
0.837,0.0708,0.0935
0.62,0.131,0.77
0.579,0.402,0.0294
0.601,0.0276,0.109
0.881,0.0535,0.118
0.587,0.0464,0.349
0.767,0.0547,0.0322
0.574,0.0732,0.193
0.531,0.0629,0.114
0.691,0.032,0.963
0.851,0.0542,0.0521
0.413,0.0574,0.585
0.75,0.0294,0.128
0.592,0.0717,0.723
0.732,0.0315,0.191
0.589,0.0316,0.873
0.293,0.0294,0.809
0.62,0.0607,0.818
0.415,0.0274,0.738
0.525,0.0594,0.503
0.639,0.0331,0.659
0.665,0.0555,0.00246
0.387,0.0506,0.0208
0.781,0.0436,0.93
0.777,0.138,0.19
0.415,0.0325,0.513
0.426,0.0282,0.644
0.68,0.0464,0.908
0.557,0.0529,0.729
0.609,0.0454,0.196
0.767,0.0592,0.106
0.494,0.0258,0.451
0.828,0.0375,0.273
0.426,0.0414,0.865
0.353,0.0419,0.347
0.562,0.0319,0.761
0.292,0.0612,0.12
0.662,0.0254,0.0217
0.852,0.193,0.108
0.706,0.0392,0.0785
0.384,0.0411,0.69
0.638,0.0585,0.734
0.397,0.038,0.742
0.415,0.0514,0.823
0.553,0.0386,0.675
0.769,0.0473,0.127
0.494,0.0319,0.15
0.673,0.047,0.353
0.317,0.0388,0.866
0.388,0.0362,0.814
0.441,0.0361,0.642
0.359,0.0312,0.543
0.797,0.219,0.0546
0.502,0.025,0.885
0.687,0.0302,0.34
0.492,0.046,0.00203
0.74,0.0493,0.00493
0.723,0.108,0.64
0.517,0.0421,0.000336
0.557,0.399,0.0449
0.367,0.0316,0.14
0.561,0.0992,0.0075
0.794,0.159,0.202
0.614,0.0254,0.0353
0.388,0.0313,0.714
0.676,0.0658,0.241
0.679,0.0402,0.845
0.517,0.0339,0.504
0.723,0.0467,0.0588
0.692,0.0766,0.602
0.442,0.0304,0.259
0.594,0.134,0.0154
0.435,0.0267,0.21
0.806,0.049,0.272
0.652,0.0323,0.645
0.419,0.0456,0.395
0.537,0.0486,0.559
0.412,0.0305,0.792
0.426,0.0302,0.675
0.611,0.0387,0.367
0.409,0.031,0.677
0.362,0.0338,0.694
0.845,0.133,0.69
0.439,0.0492,0.948
0.652,0.0857,0.058
0.793,0.0319,0.0554
0.803,0.328,0.216
0.852,0.0355,0.216
0.673,0.129,0.0238
0.809,0.214,0.0142
0.813,0.039,0.0482
0.815,0.0586,0.0203
0.794,0.121,0.0361
0.768,0.0523,0.0111
0.706,0.0506,0.0813
0.638,0.0519,0.0334
0.762,0.0486,0.0576
0.696,0.145,0.0267
0.684,0.0625,0.427
0.554,0.316,0.0698
0.651,0.133,0.0501
0.741,0.044,0.134
0.74,0.0439,0.0181
0.84,0.0555,0.128
0.808,0.0617,0.0361
0.64,0.0296,0.335
0.757,0.0881,0.124
0.73,0.112,0.021
0.827,0.228,0.126
0.618,0.035,0.0459
0.751,0.0391,0.0247
0.813,0.164,0.0449
0.683,0.108,0.0244
0.773,0.032,0.0112
0.708,0.0529,0.00105
0.765,0.0627,0.0937
0.745,0.154,0.705
0.803,0.0377,0.00234
0.761,0.0634,0.0824
0.816,0.18,0.0216
0.604,0.0372,0.0128
0.807,0.0703,0.185
0.64,0.0604,0.0114
0.763,0.0344,0.209
0.808,0.0504,0.0359
0.727,0.0964,0.114
0.656,0.0573,0.0042
0.722,0.031,0.229
0.688,0.0591,0.331
0.835,0.0431,0.125
0.632,0.25,0.0165
0.641,0.0366,0.136
0.741,0.0439,0.00909
0.872,0.0582,0.0156
0.771,0.049,0.0627
0.738,0.0442,0.164
0.891,0.164,0.0494
0.751,0.0482,0.0407
0.706,0.0447,0.524
0.722,0.068,0.0683
0.9,0.0754,0.161
0.687,0.0437,0.166
0.88,0.052,0.0192
0.781,0.0568,0.159
0.792,0.0327,0.104
0.753,0.0812,0.000252
0.565,0.256,0.0138
0.665,0.056,0.223
0.687,0.111,0.0358
0.724,0.084,0.149
0.691,0.033,0.253
0.75,0.0455,0.0261
0.824,0.0308,0.00974
0.752,0.068,0.243
0.652,0.0678,0.0678
0.65,0.0294,0.0813
0.798,0.0415,0.00325
0.828,0.042,0.0633
0.837,0.0465,0.02
0.781,0.069,0.0589
0.706,0.0352,0.0226
0.712,0.036,0.0784
0.738,0.073,0.185
0.873,0.0394,0.0279
0.729,0.0347,0.122
0.583,0.119,0.0296
0.738,0.121,0.56
0.783,0.0663,0.0172
0.81,0.0342,0.058
0.8,0.159,0.0837
0.717,0.076,0.0316
0.64,0.0367,0.0632
0.604,0.24,0.0545
0.756,0.0428,0.225
0.709,0.0399,0.00244
0.588,0.0982,0.0898
0.836,0.136,0.0751
0.574,0.03,0.207
0.68,0.039,0.0151
0.627,0.0287,0.0708
0.722,0.0404,0.403
0.789,0.0483,0.0683
0.699,0.0334,0.0531
0.703,0.0629,0.0186
0.682,0.186,0.00882
0.67,0.0348,0.5
0.722,0.116,0.12
0.821,0.163,0.147
0.802,0.193,0.0778
0.781,0.0457,0.114
0.797,0.174,0.164
0.909,0.319,0.149
0.874,0.0504,0.117
0.721,0.127,0.193
0.768,0.0431,0.589
0.822,0.0795,0.277
0.755,0.0371,0.404
0.706,0.0429,0.0334
0.664,0.186,0.0393
0.725,0.0514,0.102
0.772,0.0531,0.0103
0.746,0.0654,0.0312
0.797,0.0591,0.121
0.72,0.0862,0.378
0.69,0.231,0.166
0.522,0.0997,0.0601
0.614,0.198,0.0616
0.684,0.0314,0.283
0.568,0.0521,0.0752
0.707,0.0642,0.171
0.74,0.0527,0.119
0.769,0.139,0.0775
0.737,0.119,0.299
0.847,0.0713,0.146
0.585,0.176,0.008
0.766,0.177,0.334
0.648,0.146,0.208
0.808,0.0729,0.0899
0.705,0.0459,0.454
0.676,0.0423,0.115
0.862,0.0866,0.0637
0.702,0.0539,0.0542
0.709,0.0292,0.0251
0.771,0.0659,0.297
0.684,0.0611,0.0477
0.372,0.193,0.0089
0.645,0.107,0.173
0.746,0.101,0.454
0.821,0.0907,0.286
0.668,0.0496,0.271
0.636,0.0333,0.826
0.77,0.0586,0.126
0.602,0.211,0.0131
0.708,0.0827,0.00219
0.509,0.042,0.523
0.739,0.136,0.00308
0.686,0.0623,0.0132
0.647,0.0355,0.0143
0.76,0.178,0.168
0.592,0.0963,0.0496
0.753,0.0338,0.286
0.446,0.0581,0.0166
0.819,0.0382,0.314
0.667,0.208,0.114
0.848,0.194,0.671
0.725,0.0781,0.33
0.807,0.0777,0.0308
0.686,0.168,0.0297
0.76,0.0703,0.046
0.733,0.0553,0.34
0.711,0.125,0.273
0.782,0.0417,0.169
0.625,0.108,0.144
0.719,0.0356,0.0161
0.718,0.223,0.268
0.838,0.0614,0.136
0.724,0.0382,0.0232
0.731,0.256,0.145
0.68,0.0533,0.019
0.675,0.0451,0.0634
0.715,0.0323,0.0863
0.739,0.127,0.0866
0.521,0.287,0.197
0.692,0.078,0.0945
0.716,0.0528,0.286
0.716,0.146,0.0968
0.83,0.0456,0.53
0.789,0.0492,0.198
0.604,0.0478,0.00129
0.683,0.0553,0.0336
0.338,0.0364,0.755
0.525,0.0776,0.0348
0.654,0.0405,0.0257
0.629,0.0644,0.0243
0.939,0.212,0.124
0.681,0.131,0.532
0.669,0.0511,0.108
0.831,0.164,0.277
0.856,0.135,0.00604
0.688,0.145,0.017
0.734,0.128,0.286
0.965,0.112,0.00231
0.665,0.165,0.147
0.818,0.0433,0.416
0.653,0.162,0.00465
0.729,0.0589,0.391
0.842,0.0892,0.183
0.899,0.0739,0.353
0.725,0.289,0.0102
0.763,0.302,0.207
0.959,0.324,0.173
0.634,0.0362,0.0285
0.761,0.275,0.0387
0.446,0.181,0.057
0.817,0.232,0.136
0.808,0.323,0.0449
0.87,0.334,0.111
0.697,0.165,0.256
0.748,0.244,0.158
0.676,0.123,0.033
0.619,0.236,0.26
0.903,0.243,0.0245
0.583,0.0602,0.112
0.723,0.0409,0.568
0.531,0.0278,0.206
0.739,0.39,0.0717
0.773,0.376,0.0811
0.753,0.473,0.423
0.562,0.252,0.226
0.875,0.0596,0.0752
0.697,0.304,0.313
0.908,0.378,0.0512
0.795,0.428,0.26
0.821,0.161,0.0812
0.824,0.147,0.471
0.657,0.19,0.0493
0.643,0.077,0.329
0.832,0.0435,0.78
0.872,0.0909,0.00145
0.638,0.0725,0.00771
0.471,0.0739,0.19
0.443,0.248,0.331
0.763,0.113,0.219
0.865,0.0466,0.688
0.768,0.0665,0.526
0.915,0.0968,0.149
0.91,0.313,0.159
0.764,0.11,0.134
0.791,0.483,0.0982
0.706,0.196,0.023
0.913,0.19,0.124
0.524,0.231,0.359
0.716,0.128,0.0463
0.893,0.0947,0.0236
0.725,0.22,0.0532
0.872,0.123,0.0377
0.655,0.273,0.0322
0.435,0.0722,0.00726
0.818,0.262,0.219
0.692,0.187,0.0591
0.806,0.168,0.0499
0.719,0.0391,0.12
0.644,0.0277,0.299
0.809,0.0652,0.00733
0.802,0.248,0.213
0.658,0.0381,0.531
0.64,0.307,0.126
0.621,0.331,0.197
0.78,0.31,0.266
0.846,0.108,0.0262
0.755,0.303,0.0769
0.7,0.425,0.374
0.383,0.0305,0.857
0.649,0.0257,0.258
0.706,0.0265,0.348
0.526,0.048,0.0984
0.633,0.0532,0.183
0.442,0.043,0.272
0.593,0.225,0.268
0.536,0.0346,0.892
0.532,0.272,0.34
0.593,0.0266,0.283
0.745,0.0741,0.204
0.807,0.0508,0.51
0.721,0.061,0.191
0.519,0.206,0.434
0.7,0.0441,0.0539
0.556,0.033,0.798
0.787,0.0572,0.0936
0.811,0.0368,0.236
0.824,0.0425,0.425
0.654,0.0636,0.549
0.749,0.0374,0.42
0.693,0.192,0.242
0.735,0.0719,0.68
0.763,0.0554,0.00789
0.738,0.249,0.157
0.676,0.0338,0.137
0.599,0.0833,0.731
0.535,0.202,0.268
0.543,0.0541,0.355
0.438,0.0417,0.434
0.779,0.0312,0.221
0.513,0.0352,0.112
0.512,0.136,0.246
0.847,0.0575,0.0596
0.633,0.0413,0.348
0.418,0.204,0.536
0.706,0.0483,0.338
0.466,0.0445,0.672
0.599,0.126,0.0776
0.492,0.244,0.196
0.641,0.0479,0.26
0.588,0.039,0.724
0.74,0.272,0.268
0.578,0.141,0.261
0.583,0.0494,0.663
0.649,0.0455,0.24
0.605,0.0878,0.17
0.711,0.0373,0.769
0.627,0.035,0.264
0.606,0.2,0.187
0.632,0.0333,0.249
0.406,0.0295,0.768
0.767,0.0288,0.132
0.684,0.0364,0.286
0.722,0.0487,0.624
0.669,0.0517,0.5
0.695,0.0342,0.117
0.575,0.0274,0.382
0.872,0.0495,0.0678
0.812,0.0812,0.0465
0.687,0.0445,0.535
0.886,0.333,0.0895
0.786,0.0813,0.0687
0.663,0.2,0.0153
0.724,0.168,0.0201
0.599,0.0618,0.000707
0.795,0.0542,0.0361
0.68,0.121,0.103
0.759,0.0948,0.00323
0.689,0.0548,0.00776
0.703,0.0433,0.00379
0.738,0.0439,0.458
0.755,0.0936,0.00988
0.702,0.0427,0.00544
0.574,0.0658,0.0987
0.726,0.179,0.0413
0.877,0.085,0.0544
0.546,0.0591,0.53
0.468,0.0402,0.862
0.836,0.188,0.0419
0.685,0.114,0.00386
0.796,0.117,0.156
0.8,0.0529,0.0119
0.779,0.0457,0.395
0.712,0.0851,0.00788
0.54,0.0311,0.00446
0.372,0.0268,0.782
0.486,0.0938,0.0282
0.6,0.0592,0.0642
0.664,0.0446,0.193
0.566,0.0424,0.00691
0.706,0.0845,0.0392
0.557,0.0371,0.00267
0.828,0.111,0.0617
0.915,0.1,0.0745
0.532,0.184,0.00869
0.629,0.201,0.0212
0.812,0.209,0.0961
0.818,0.114,0.00561
0.442,0.0895,0.0272
0.727,0.129,0.124
0.905,0.0856,0.0299
0.689,0.119,0.0702
0.558,0.033,0.431
0.512,0.0682,0.299
0.693,0.202,0.0145
0.631,0.0377,0.17
0.751,0.087,0.0861
0.763,0.191,0.323
